"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000079459.11",4394.315,-0.0731983,0.1635271,-0.4476218,0.6544262,0.9739435
"ENSG00000261094.2",39.57997,-0.08755292,0.1955963,-0.4476206,0.6544271,0.9739435
"ENSG00000279253.1",42.0836,0.09489282,0.2119952,0.4476178,0.654429,0.9739435
"ENSG00000213867.4",0.7421716,-0.2286043,0.5107655,-0.4475719,0.6544622,NA
"ENSG00000175697.9",2.398147,-0.1489774,0.3328793,-0.4475417,0.654484,0.9739691
"ENSG00000255303.1",1.170044,-0.3492392,0.7803677,-0.4475316,0.6544912,NA
"ENSG00000269364.1",0.3821364,-0.4879242,1.090506,-0.447429,0.6545654,NA
"ENSG00000226312.6",10.72128,0.1035216,0.231432,0.4473089,0.6546521,0.9740804
"ENSG00000177337.6",314.7173,-0.1005358,0.2247942,-0.4472347,0.6547056,0.9740804
"ENSG00000112651.10",2645.152,-0.07069503,0.1580936,-0.4471719,0.654751,0.9740804
"ENSG00000267780.2",0.7122119,0.3224725,0.7212285,0.4471156,0.6547916,NA
"ENSG00000224477.4",2.880226,-0.2229485,0.4986879,-0.4470702,0.6548244,0.9740804
"ENSG00000226011.1",0.2119297,0.6402404,1.432239,0.4470208,0.6548601,NA
"ENSG00000259212.1",1.867778,0.1469956,0.3288349,0.4470194,0.654861,NA
"ENSG00000215769.7",92.94723,0.08712985,0.1949269,0.4469872,0.6548843,0.9740804
"ENSG00000069011.14",266.9458,-0.2649923,0.5928942,-0.4469471,0.6549132,0.9740804
"ENSG00000229816.1",5.099339,-0.131094,0.2933164,-0.4469372,0.6549204,0.9740804
"ENSG00000157542.9",19.71347,-0.2750943,0.6155479,-0.4469097,0.6549403,0.9740804
"ENSG00000123992.17",3082.114,-0.04557,0.101969,-0.4469005,0.6549469,0.9740804
"ENSG00000257261.4",82.76615,-0.1082217,0.242188,-0.4468501,0.6549833,0.9740804
"ENSG00000256667.5",39.51503,-0.115281,0.2579983,-0.4468286,0.6549988,0.9740804
"ENSG00000225195.2",0.5269588,0.2959499,0.6623365,0.4468272,0.6549999,NA
"ENSG00000165650.10",1883.29,-0.0746674,0.167112,-0.4468106,0.6550118,0.9740804
"ENSG00000059378.11",2150.477,-0.07358825,0.1647213,-0.4467441,0.6550598,0.9740957
"ENSG00000253439.1",0.7054143,0.20944,0.4688203,0.4467383,0.6550641,NA
"ENSG00000226985.4",0.1487112,0.7897854,1.768189,0.4466634,0.6551181,NA
"ENSG00000147548.15",1310.867,-0.06505973,0.1456693,-0.4466263,0.6551449,0.9741102
"ENSG00000231724.1",0.2107462,-0.3726654,0.8344037,-0.4466249,0.6551459,NA
"ENSG00000236876.3",2.636631,-0.1564241,0.3502447,-0.4466137,0.655154,0.9741102
"ENSG00000169221.12",1211.849,-0.04726714,0.1058448,-0.4465702,0.6551854,0.9741102
"ENSG00000170365.8",445.9875,0.1151594,0.2579033,0.4465215,0.6552206,0.9741102
"ENSG00000259402.1",0.4658463,0.2541365,0.5692072,0.4464745,0.6552545,NA
"ENSG00000197217.11",857.509,0.07171714,0.1606346,0.4464613,0.6552641,0.9741126
"ENSG00000214282.3",2.390663,-0.1948014,0.4364684,-0.4463127,0.6553713,0.9741126
"ENSG00000188906.12",314.7311,-0.1156056,0.2590548,-0.4462593,0.65541,0.9741126
"ENSG00000260083.1",32.90339,0.07171268,0.1607086,0.4462281,0.6554325,0.9741126
"ENSG00000064490.12",1594.124,0.09820941,0.2200924,0.446219,0.6554391,0.9741126
"ENSG00000151552.10",5506.352,-0.1023519,0.2293827,-0.4462057,0.6554487,0.9741126
"ENSG00000265345.1",0.4800211,-0.3047076,0.6828974,-0.4461982,0.6554541,NA
"ENSG00000260375.1",0.2689712,0.3186626,0.7142238,0.4461664,0.6554771,NA
"ENSG00000135940.5",7730.291,0.09640645,0.2161134,0.4460919,0.6555308,0.9741786
"ENSG00000280270.1",0.3008446,-0.4572787,1.025117,-0.4460748,0.6555432,NA
"ENSG00000230613.1",11.49071,0.1281151,0.2872635,0.4459847,0.6556083,0.9742376
"ENSG00000258951.1",1.560749,-0.1808086,0.4054652,-0.4459289,0.6556486,NA
"ENSG00000112893.8",4495.801,-0.06200504,0.1390529,-0.4459098,0.6556624,0.9742494
"ENSG00000244998.1",0.9844397,-0.2843192,0.6376375,-0.4458947,0.6556733,NA
"ENSG00000136546.12",34.45336,-0.2267535,0.5085652,-0.4458691,0.6556918,0.9742494
"ENSG00000235481.2",1.76404,0.1782462,0.3997862,0.4458538,0.6557029,NA
"ENSG00000269471.1",0.3925859,0.3798971,0.8521868,0.4457909,0.6557483,NA
"ENSG00000239142.1",0.9112284,0.3367088,0.7553111,0.4457883,0.6557502,NA
"ENSG00000160712.11",6665.423,0.1143172,0.2564477,0.4457719,0.655762,0.974267
"ENSG00000151418.10",0.3729645,-0.4802197,1.077299,-0.4457628,0.6557686,NA
"ENSG00000229511.1",0.5271489,-0.466617,1.046808,-0.4457522,0.6557763,NA
"ENSG00000259230.1",4.592294,-0.241248,0.5413632,-0.4456307,0.655864,0.974267
"ENSG00000143761.12",22111.11,0.05605103,0.1257797,0.4456287,0.6558655,0.974267
"ENSG00000213487.3",0.7296936,-0.2932603,0.658108,-0.4456112,0.6558781,NA
"ENSG00000177108.5",1.373906,-0.3023505,0.6785174,-0.4456046,0.6558829,NA
"ENSG00000103310.9",0.2856668,0.5155227,1.156952,0.445587,0.6558956,NA
"ENSG00000228238.1",1.684727,-0.2190084,0.491513,-0.44558,0.6559006,NA
"ENSG00000267157.1",1.861596,0.1296517,0.2910083,0.4455259,0.6559397,NA
"ENSG00000249917.2",0.2618002,0.4120435,0.9248479,0.4455257,0.6559399,NA
"ENSG00000135423.11",471.3801,0.2428185,0.5450362,0.4455089,0.655952,0.974267
"ENSG00000257732.1",1.284561,-0.2480911,0.5569971,-0.4454083,0.6560247,NA
"ENSG00000236349.1",15.053,0.131901,0.2961412,0.4453992,0.6560313,0.974267
"ENSG00000258802.1",0.617687,0.2825576,0.6344148,0.445383,0.656043,NA
"ENSG00000134910.11",7044.923,-0.05152917,0.1157062,-0.445345,0.6560704,0.974267
"ENSG00000224649.1",11.17588,-0.1674976,0.3761119,-0.4453397,0.6560743,0.974267
"ENSG00000196814.13",705.6359,-0.07090959,0.1592327,-0.4453206,0.6560881,0.974267
"ENSG00000127083.7",28.31354,-0.2377482,0.5339408,-0.4452707,0.6561241,0.974267
"ENSG00000164758.6",397.1399,-0.068757,0.1544238,-0.4452487,0.65614,0.974267
"ENSG00000167004.11",26593.88,0.0603002,0.1354465,0.4451956,0.6561784,0.974267
"ENSG00000280828.1",10.96778,-0.1228421,0.2759403,-0.4451762,0.6561924,0.974267
"ENSG00000123353.8",1486.211,0.06921591,0.1554808,0.4451734,0.6561945,0.974267
"ENSG00000269480.1",0.4327906,0.2521805,0.566495,0.4451592,0.6562047,NA
"ENSG00000262408.1",0.2810495,0.3961989,0.8900755,0.4451296,0.6562261,NA
"ENSG00000083622.8",0.5660844,-0.5783108,1.299247,-0.4451122,0.6562387,NA
"ENSG00000234793.1",1.082617,-0.1996691,0.4486895,-0.4450051,0.656316,NA
"ENSG00000280729.1",0.1539036,0.4480774,1.007078,0.4449281,0.6563717,NA
"ENSG00000227042.1",0.1778892,0.4433235,0.9964575,0.4448995,0.6563924,NA
"ENSG00000276576.1",0.6982353,-0.2389899,0.5371935,-0.444886,0.6564021,NA
"ENSG00000235601.1",1.196378,-0.4301219,0.9668435,-0.4448723,0.656412,NA
"ENSG00000275850.1",0.3161461,-0.3317314,0.7458081,-0.4447946,0.6564682,NA
"ENSG00000047849.20",7755.112,-0.04484398,0.1008236,-0.4447769,0.656481,0.9743973
"ENSG00000124134.7",9.43757,-0.2562125,0.5761307,-0.4447125,0.6565275,0.9743973
"ENSG00000248734.2",15.30246,0.09369445,0.2106952,0.4446919,0.6565424,0.9743973
"ENSG00000171067.9",2836.111,0.08390637,0.1886873,0.4446847,0.6565476,0.9743973
"ENSG00000261766.1",3.708604,-0.1391161,0.312868,-0.4446478,0.6565743,0.9743973
"ENSG00000234252.1",4.523079,-0.1616376,0.3635294,-0.4446343,0.6565841,0.9743973
"ENSG00000248477.5",1.318628,-0.1752317,0.3941547,-0.444576,0.6566262,NA
"ENSG00000260912.1",134.3894,0.08981576,0.2020333,0.4445592,0.6566383,0.9743973
"ENSG00000234352.8",1.226486,0.2816645,0.63363,0.4445251,0.656663,NA
"ENSG00000270259.2",0.738528,-0.3328054,0.7486953,-0.4445138,0.6566711,NA
"ENSG00000166012.13",1676.012,-0.04896005,0.1101449,-0.4445057,0.656677,0.9743973
"ENSG00000170684.7",63.40164,-0.1526704,0.3434982,-0.4444577,0.6567117,0.9743973
"ENSG00000081019.12",443.7452,-0.05419904,0.1219512,-0.4444323,0.6567301,0.9743973
"ENSG00000157540.18",1782.922,0.04694629,0.1056405,0.4443968,0.6567557,0.9743973
"ENSG00000269533.4",1.752103,-0.1627839,0.3663046,-0.444395,0.656757,NA
"ENSG00000249286.1",2.553376,-0.1404878,0.3161737,-0.4443372,0.6567988,0.9743973
"ENSG00000262492.1",0.3129864,-0.4623624,1.040696,-0.4442818,0.6568389,NA
"ENSG00000104889.4",930.7917,0.09112956,0.2051343,0.4442434,0.6568666,0.9743973
"ENSG00000265737.1",0.2421306,0.7735853,1.741363,0.4442413,0.6568681,NA
"ENSG00000223734.2",1.459173,0.217806,0.4903521,0.444183,0.6569103,NA
"ENSG00000272236.1",3.246227,-0.1831217,0.4122711,-0.4441777,0.6569141,0.9743973
"ENSG00000226557.1",0.327243,-0.4430508,0.997652,-0.4440935,0.656975,NA
"ENSG00000237336.1",0.3231923,0.3107848,0.6998262,0.4440886,0.6569786,NA
"ENSG00000201239.1",0.2505906,-0.3523757,0.79365,-0.4439939,0.657047,NA
"ENSG00000130772.12",667.846,0.05267224,0.1186356,0.4439834,0.6570546,0.9743973
"ENSG00000272144.1",18.33983,0.1433708,0.3229348,0.4439622,0.6570699,0.9743973
"ENSG00000266677.1",1.815111,0.1502384,0.3384176,0.4439439,0.6570831,NA
"ENSG00000171777.14",55.67287,0.09799205,0.220743,0.4439193,0.657101,0.9743973
"ENSG00000104689.8",282.7241,-0.07931104,0.1786743,-0.4438861,0.6571249,0.9743973
"ENSG00000120675.5",1437.51,0.1022785,0.2304308,0.443858,0.6571453,0.9743973
"ENSG00000054116.10",1913.774,0.04629504,0.1043046,0.4438446,0.657155,0.9743973
"ENSG00000239272.1",1.096002,0.1759112,0.3963742,0.4438008,0.6571866,NA
"ENSG00000213018.2",3.246767,0.1446862,0.3260758,0.4437195,0.6572454,0.9743973
"ENSG00000260166.1",0.2374194,-0.4346237,0.9797046,-0.4436272,0.6573121,NA
"ENSG00000163584.16",1975.834,0.1294731,0.2918901,0.443568,0.6573549,0.9743973
"ENSG00000270959.1",111.4531,-0.0811946,0.1830501,-0.4435648,0.6573572,0.9743973
"ENSG00000177556.10",5904.225,-0.101975,0.2299123,-0.4435387,0.6573761,0.9743973
"ENSG00000254238.1",0.3054071,0.7322699,1.651094,0.4435058,0.6573999,NA
"ENSG00000265939.1",1.720018,0.1518591,0.3424109,0.4434997,0.6574043,NA
"ENSG00000233485.1",0.6281884,0.2963027,0.6681119,0.4434926,0.6574095,NA
"ENSG00000235038.1",0.177295,0.675931,1.524209,0.4434634,0.6574306,NA
"ENSG00000235090.1",8.198369,0.1512587,0.3410934,0.4434523,0.6574386,0.9743973
"ENSG00000258872.2",0.7191609,-0.2543279,0.5737278,-0.4432903,0.6575558,NA
"ENSG00000273767.1",0.2565618,-0.3535967,0.7977272,-0.4432551,0.6575812,NA
"ENSG00000233064.2",0.7183933,0.3935426,0.8878927,0.4432321,0.6575978,NA
"ENSG00000163285.7",3.12411,-0.226237,0.5105734,-0.4431037,0.6576907,0.9743973
"ENSG00000253903.2",0.2637069,0.5071492,1.144549,0.4430997,0.6576936,NA
"ENSG00000278301.1",0.5963977,-0.4161019,0.9391471,-0.4430636,0.6577197,NA
"ENSG00000276727.1",5.277991,0.1258589,0.2840828,0.4430359,0.6577398,0.9743973
"ENSG00000242968.1",0.4145041,-0.3279112,0.7401687,-0.4430223,0.6577496,NA
"ENSG00000271150.1",0.19836,0.3869728,0.8735216,0.4430032,0.6577634,NA
"ENSG00000278492.1",5.311715,-0.1503595,0.33946,-0.4429373,0.6578111,0.9743973
"ENSG00000242110.6",1842.462,-0.1543955,0.3485898,-0.4429146,0.6578275,0.9743973
"ENSG00000213013.4",8.036195,-0.144349,0.3259356,-0.4428759,0.6578555,0.9743973
"ENSG00000171862.8",3316.981,0.052638,0.1188623,0.4428484,0.6578754,0.9743973
"ENSG00000124006.13",2528.99,-0.1261658,0.2849236,-0.4428058,0.6579062,0.9743973
"ENSG00000239946.1",0.3080357,-0.2761645,0.6237191,-0.4427707,0.6579316,NA
"ENSG00000124429.16",198.065,-0.2629256,0.5938655,-0.4427359,0.6579568,0.9743973
"ENSG00000277472.1",0.1386959,-0.6995325,1.580099,-0.4427143,0.6579724,NA
"ENSG00000125388.18",121.0124,0.05974554,0.1349544,0.442709,0.6579762,0.9743973
"ENSG00000187187.12",192.9057,-0.06697708,0.1512954,-0.4426909,0.6579893,0.9743973
"ENSG00000102218.5",544.2422,0.07010603,0.1583644,0.442688,0.6579914,0.9743973
"ENSG00000260379.1",0.1805454,-0.4160793,0.9401401,-0.4425716,0.6580756,NA
"ENSG00000214803.3",1.969266,0.2337262,0.5282017,0.4424942,0.6581317,0.9743973
"ENSG00000183506.15",155.4038,-0.07599657,0.1717511,-0.442481,0.6581412,0.9743973
"ENSG00000225177.4",81.87765,0.1020539,0.230646,0.44247,0.6581491,0.9743973
"ENSG00000107036.10",815.0333,0.05730508,0.1295175,0.4424505,0.6581633,0.9743973
"ENSG00000165588.15",0.3942167,-0.5194556,1.174115,-0.4424233,0.6581829,NA
"ENSG00000161509.12",26.99847,0.1044342,0.2360509,0.4424225,0.6581835,0.9743973
"ENSG00000167100.13",53.1473,-0.09121379,0.2061756,-0.4424084,0.6581937,0.9743973
"ENSG00000280009.1",1.150316,-0.2390045,0.540291,-0.4423626,0.6582268,NA
"ENSG00000152207.6",48.4515,-0.1303543,0.2946876,-0.4423476,0.6582377,0.9743973
"ENSG00000224533.4",1.835477,0.1599974,0.3617157,0.4423292,0.658251,NA
"ENSG00000099968.16",2417.164,0.0473763,0.1071066,0.4423286,0.6582514,0.9743973
"ENSG00000126016.12",243.3585,0.1361445,0.3078052,0.4423074,0.6582668,0.9743973
"ENSG00000149654.8",18.09978,-0.3649975,0.8252777,-0.4422723,0.6582922,0.9743973
"ENSG00000134909.17",597.8229,0.07431736,0.1680528,0.4422262,0.6583255,0.9743973
"ENSG00000223558.1",2.490921,-0.2490426,0.5631687,-0.4422167,0.6583324,0.9743973
"ENSG00000117984.11",62924.61,0.07526368,0.170207,0.442189,0.6583525,0.9743973
"ENSG00000242100.2",3.808377,0.1588497,0.3592358,0.4421879,0.6583532,0.9743973
"ENSG00000104853.14",8620.82,-0.0554754,0.1254663,-0.4421537,0.658378,0.9743973
"ENSG00000263464.2",0.5112905,0.2410738,0.5452458,0.442138,0.6583894,NA
"ENSG00000206105.2",1.145824,-0.7020411,1.58805,-0.4420774,0.6584332,NA
"ENSG00000224137.1",8.37613,-0.13947,0.3155022,-0.4420571,0.6584479,0.9743973
"ENSG00000175175.5",127.0309,0.2173393,0.4916864,0.4420283,0.6584687,0.9743973
"ENSG00000228111.1",0.2506471,0.3067001,0.6938588,0.4420209,0.6584741,NA
"ENSG00000094914.11",1678.716,0.04192608,0.09485432,0.442005,0.6584856,0.9743973
"ENSG00000004534.13",2060.435,0.04982726,0.1127382,0.441973,0.6585087,0.9743973
"ENSG00000146648.14",5386.421,0.1028194,0.2326447,0.4419587,0.6585191,0.9743973
"ENSG00000242299.1",153.2448,-0.1074789,0.2432126,-0.4419135,0.6585518,0.9743973
"ENSG00000244286.1",0.6850958,0.247903,0.5610414,0.4418623,0.6585889,NA
"ENSG00000205444.2",0.2655534,-0.4706652,1.065237,-0.4418409,0.6586044,NA
"ENSG00000234358.1",0.3848889,0.2772333,0.6274586,0.4418352,0.6586085,NA
"ENSG00000233423.1",1.046712,-0.480875,1.088514,-0.4417721,0.6586541,NA
"ENSG00000233377.1",530.9994,0.2006206,0.4541337,0.4417655,0.6586589,0.9743973
"ENSG00000239503.1",0.5756728,0.2295827,0.5197223,0.441741,0.6586766,NA
